ReportID,Timestamp,ScreenLoadTime,DbQueryTime,MemoryUsage,GcEvents,ExceptionsLogged
3185,2025-07-20T13:29:15.545842500,0,0,256,21,
3186,2025-07-20T13:29:17.557706100,180,180,297,27,
3187,2025-07-20T13:29:22.302558500,0,0,476,27,
3188,2025-07-20T13:29:24.204883800,0,0,503,27,
3189,2025-07-20T13:30:44.183969400,0,0,262,28,
3190,2025-07-20T13:30:45.567820400,0,0,292,28,
3191,2025-07-20T13:30:48.035084400,120,120,387,28,
3192,2025-07-20T13:47:57.652977700,206,206,157,10,
3193,2025-07-20T14:15:48.989979500,212,211,243,38,
3194,2025-07-20T14:15:54.792640600,2,1,566,52,
3195,2025-07-20T14:24:29.280927100,192,190,154,24,
3196,2025-07-20T14:24:30.760926800,2,1,223,63,
3197,2025-07-20T14:24:33.312066700,146,146,324,75,
3198,2025-07-20T14:42:01.248879700,0,0,63,14,
3199,2025-07-20T14:42:14.237322500,0,0,61,19,
3200,2025-07-20T14:42:14.479411500,0,0,61,19,
3201,2025-07-20T14:42:14.725964900,0,0,62,19,
3202,2025-07-20T14:42:15.004743600,0,0,63,19,
3203,2025-07-20T14:42:15.012597900,0,0,64,19,
3204,2025-07-20T14:42:15.313264600,0,0,64,19,
3205,2025-07-20T14:42:15.617101400,0,0,65,19,
3206,2025-07-20T14:42:15.861223100,0,0,65,19,
3207,2025-07-20T14:42:16.108048100,0,0,66,19,
3208,2025-07-20T14:42:16.362171,0,0,66,19,
3209,2025-07-20T14:42:16.664115400,0,0,67,19,
3210,2025-07-20T14:42:16.722763900,0,0,67,19,
3211,2025-07-20T14:42:16.963906300,0,0,67,19,
3212,2025-07-20T14:42:17.199003100,0,0,67,19,
3213,2025-07-20T14:42:17.441628300,0,0,68,19,
3214,2025-07-20T14:42:17.739653300,0,0,68,19,
3215,2025-07-20T14:42:18.045610100,0,0,71,19,
3216,2025-07-20T14:42:18.287510400,0,0,71,19,
3217,2025-07-20T14:42:18.531805400,0,0,72,19,
3218,2025-07-20T14:42:18.769666100,0,0,72,19,
3219,2025-07-20T14:42:18.773666600,0,0,72,19,
3220,2025-07-20T14:42:19.020650800,0,0,73,19,
3221,2025-07-20T14:42:19.024652900,0,0,73,19,
3222,2025-07-20T14:42:19.260423100,0,0,73,19,
3223,2025-07-20T14:42:19.268901800,1,0,73,19,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3224,2025-07-20T14:42:19.404902400,0,0,75,19,
3225,2025-07-20T14:42:19.690974400,0,0,76,19,
3226,2025-07-20T14:42:19.723972,0,0,76,19,
3227,2025-07-20T14:42:20.019922200,0,0,76,19,
3228,2025-07-20T14:42:20.257541600,0,0,77,19,
3229,2025-07-20T14:42:20.265545900,0,0,77,19,
3230,2025-07-20T14:42:20.556891200,0,0,77,19,
3231,2025-07-20T14:42:20.565887500,1,0,77,19,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3232,2025-07-20T14:42:20.797562100,0,0,78,19,
3233,2025-07-20T14:42:21.044755900,0,0,78,19,
3234,2025-07-20T14:42:21.287756500,0,0,78,19,
3235,2025-07-20T14:42:21.539154400,0,0,55,20,
3236,2025-07-20T14:42:21.780677100,0,0,55,20,
3237,2025-07-20T14:42:28.195067200,0,0,66,20,
3238,2025-07-20T14:42:33.576045500,1,0,197,27,
3239,2025-07-20T14:42:33.712044200,0,0,223,29,
3240,2025-07-20T14:42:33.817043800,0,0,246,29,
3241,2025-07-20T14:42:33.930040900,0,0,271,29,
3242,2025-07-20T14:42:34.058044900,0,0,293,30,
3243,2025-07-20T14:42:34.242046300,0,0,340,30,
3244,2025-07-20T14:42:34.355045,0,0,365,30,
3245,2025-07-20T14:52:55.267491,20,20,51,4,
3246,2025-07-20T14:53:03.200502600,11,11,169,7,
3247,2025-07-20T14:53:06.279006500,0,0,210,8,
3248,2025-07-20T14:53:07.299258800,0,0,241,8,
3249,2025-07-20T14:53:17.896006300,15,15,285,15,
3250,2025-07-20T14:53:19.504361600,0,0,325,18,
3251,2025-07-20T14:53:19.911967800,5,5,318,21,
3252,2025-07-20T14:53:22.726517,0,0,360,26,
3253,2025-07-20T14:53:23.139516,4,4,400,29,
3254,2025-07-20T14:53:24.939521600,2,-1,408,32,
3255,2025-07-20T14:53:26.464585900,1,0,282,32,
3256,2025-07-20T14:53:27.377368600,0,0,285,32,
3257,2025-07-20T14:53:28.197766400,0,0,313,32,
3258,2025-07-20T14:53:38.887505300,1,1,293,33,
3259,2025-07-20T14:53:39.380492400,0,0,286,34,
3260,2025-07-20T14:53:42.083229100,3,3,324,34,
3261,2025-07-20T14:53:43.854191400,2,2,325,35,
3262,2025-07-20T14:53:47.424393800,0,0,332,39,
3263,2025-07-20T14:53:54.376243800,0,0,381,45,
3264,2025-07-20T14:53:57.335098400,0,0,408,47,
3265,2025-07-20T14:54:02.879469100,3,3,447,50,
3266,2025-07-20T14:54:04.925319,0,0,498,50,
3267,2025-07-20T14:54:12.342910800,3,3,628,50,
3268,2025-07-20T14:54:15.309859800,0,0,674,50,
3269,2025-07-20T14:54:16.141508200,0,0,678,50,
3270,2025-07-20T14:54:18.085751100,2,2,730,50,
3271,2025-07-20T14:54:20.735827200,0,0,697,51,
3272,2025-07-20T14:54:22.064658,2,2,729,51,
3273,2025-07-20T14:54:30.968824300,0,0,472,53,
3274,2025-07-20T14:54:31.277279400,0,0,496,53,
3275,2025-07-20T14:56:15.038258,1,0,549,53,
3276,2025-07-20T14:56:15.407514700,3,3,601,53,
3277,2025-07-20T14:56:16.664520400,0,0,652,53,
3278,2025-07-20T14:56:17.978649900,1,0,684,53,
3279,2025-07-20T14:56:37.677928600,0,0,687,54,
3280,2025-07-20T14:56:40.503544600,0,0,669,56,
3281,2025-07-20T14:56:40.795756700,0,0,693,56,
3282,2025-07-20T14:56:44.469457900,0,0,744,56,
3283,2025-07-20T14:56:44.826560900,3,3,796,56,
3284,2025-07-20T14:56:46.062798500,1,0,848,56,
3285,2025-07-20T15:02:19.220772200,0,0,64,11,
3286,2025-07-20T15:02:33.504945,0,0,52,15,
3287,2025-07-20T15:02:33.749947700,0,0,52,15,
3288,2025-07-20T15:02:34.004665900,0,0,54,15,
3289,2025-07-20T15:02:34.347662600,0,0,55,15,
3290,2025-07-20T15:02:34.358659800,0,0,55,15,
3291,2025-07-20T15:02:34.679668200,0,0,56,15,
3292,2025-07-20T15:02:34.994661500,0,0,56,15,
3293,2025-07-20T15:02:35.246660500,0,0,56,15,
3294,2025-07-20T15:02:35.492823700,0,0,57,15,
3295,2025-07-20T15:02:35.741819700,0,0,58,15,
3296,2025-07-20T15:02:36.044685200,0,0,58,15,
3297,2025-07-20T15:02:36.105738300,0,0,58,15,
3298,2025-07-20T15:02:36.354162700,0,0,59,15,
3299,2025-07-20T15:02:36.598477500,0,0,59,15,
3300,2025-07-20T15:02:36.861475900,0,0,59,15,
3301,2025-07-20T15:02:37.167534800,0,0,60,15,
3302,2025-07-20T15:02:37.488782100,0,0,62,15,
3303,2025-07-20T15:02:37.741777400,0,0,63,15,
3304,2025-07-20T15:02:38.013815600,0,0,63,15,
3305,2025-07-20T15:02:38.258817700,0,0,64,15,
3306,2025-07-20T15:02:38.263820100,0,0,64,15,
3307,2025-07-20T15:02:38.507845800,0,0,64,15,
3308,2025-07-20T15:02:38.513843200,0,0,64,15,
3309,2025-07-20T15:02:38.747685400,0,0,64,15,
3310,2025-07-20T15:02:38.758679600,1,0,64,15,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3311,2025-07-20T15:02:38.937685600,0,0,66,15,
3312,2025-07-20T15:02:39.234681200,0,0,67,15,
3313,2025-07-20T15:02:39.279681900,0,0,67,15,
3314,2025-07-20T15:02:39.578686600,0,0,67,15,
3315,2025-07-20T15:02:39.824298500,0,0,68,15,
3316,2025-07-20T15:02:39.835295400,0,0,68,15,
3317,2025-07-20T15:02:40.135301400,0,0,69,15,
3318,2025-07-20T15:02:40.148299300,2,0,69,15,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3319,2025-07-20T15:02:40.389140200,0,0,69,15,
3320,2025-07-20T15:02:40.640135,0,0,69,15,
3321,2025-07-20T15:02:40.891890700,0,0,70,15,
3322,2025-07-20T15:02:41.137891300,0,0,70,15,
3323,2025-07-20T15:02:41.375884600,0,0,70,15,
3324,2025-07-20T15:02:48.066774,0,0,80,15,
3325,2025-07-20T15:05:55.190588600,0,0,63,14,
3326,2025-07-20T15:06:09.236347100,0,0,60,20,
3327,2025-07-20T15:06:09.478056900,0,0,60,20,
3328,2025-07-20T15:06:09.719082300,0,0,60,20,
3329,2025-07-20T15:06:10.008864600,0,0,62,20,
3330,2025-07-20T15:06:10.018866900,0,0,62,20,
3331,2025-07-20T15:06:10.320864700,1,0,63,20,
3332,2025-07-20T15:06:10.624911300,0,0,63,20,
3333,2025-07-20T15:06:10.878052,0,0,64,20,
3334,2025-07-20T15:06:11.126804700,0,0,64,20,
3335,2025-07-20T15:06:11.370871600,0,0,64,20,
3336,2025-07-20T15:06:11.676872900,0,0,65,20,
3337,2025-07-20T15:06:11.739122700,0,0,65,20,
3338,2025-07-20T15:06:11.991884300,0,0,65,20,
3339,2025-07-20T15:06:12.241528100,0,0,65,20,
3340,2025-07-20T15:06:12.487531800,1,1,66,20,
3341,2025-07-20T15:06:12.795115200,0,0,66,20,
3342,2025-07-20T15:06:13.124186100,0,0,69,20,
3343,2025-07-20T15:06:13.374254500,0,0,69,20,
3344,2025-07-20T15:06:13.626790400,0,0,70,20,
3345,2025-07-20T15:06:13.877808900,0,0,70,20,
3346,2025-07-20T15:06:13.883812100,0,0,70,20,
3347,2025-07-20T15:06:14.151804400,0,0,70,20,
3348,2025-07-20T15:06:14.156806800,0,0,70,20,
3349,2025-07-20T15:06:14.401864800,0,0,71,20,
3350,2025-07-20T15:06:14.410865200,1,0,71,20,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3351,2025-07-20T15:06:14.572869200,0,0,72,20,
3352,2025-07-20T15:06:14.889870700,0,0,74,20,
3353,2025-07-20T15:06:14.924868,0,0,74,20,
3354,2025-07-20T15:06:15.224781300,0,0,74,20,
3355,2025-07-20T15:06:15.471152200,0,0,75,20,
3356,2025-07-20T15:06:15.481148900,0,0,75,20,
3357,2025-07-20T15:06:15.776617,0,0,75,20,
3358,2025-07-20T15:06:15.787620500,1,0,75,20,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3359,2025-07-20T15:06:16.022605200,0,0,75,20,
3360,2025-07-20T15:06:16.266866500,0,0,75,20,
3361,2025-07-20T15:06:16.508862900,0,0,76,20,
3362,2025-07-20T15:06:16.761867200,0,0,76,20,
3363,2025-07-20T15:06:17.002878500,0,0,77,20,
3364,2025-07-20T15:06:23.515087800,0,0,63,21,
3365,2025-07-20T15:06:29.000064800,1,1,180,29,
3366,2025-07-20T15:06:29.143062500,0,0,206,29,
3367,2025-07-20T15:06:29.261063800,0,0,229,29,
3368,2025-07-20T15:06:29.398063300,0,0,247,30,
3369,2025-07-20T15:06:29.534067,0,0,274,30,
3370,2025-07-20T15:06:29.752063500,1,1,318,34,
3371,2025-07-20T15:06:29.880066800,1,1,343,34,
3372,2025-07-21T17:39:15.998200400,1,0,64,13,
3373,2025-07-21T17:39:28.896445200,0,0,76,19,
3374,2025-07-21T17:39:29.137273300,0,0,77,19,
3375,2025-07-21T17:39:29.374150700,0,0,77,19,
3376,2025-07-21T17:39:29.643087300,0,0,79,19,
3377,2025-07-21T17:39:29.652102600,0,0,79,19,
3378,2025-07-21T17:39:29.945528600,0,0,79,19,
3379,2025-07-21T17:39:30.236347300,0,0,80,19,
3380,2025-07-21T17:39:30.483721900,0,0,80,19,
3381,2025-07-21T17:39:30.727276200,0,0,81,19,
3382,2025-07-21T17:39:30.964761700,0,0,81,19,
3383,2025-07-21T17:39:31.263747600,0,0,82,19,
3384,2025-07-21T17:39:31.331747200,0,0,53,20,
3385,2025-07-21T17:39:31.571748300,0,0,54,20,
3386,2025-07-21T17:39:31.814796800,0,0,54,20,
3387,2025-07-21T17:39:32.055120800,0,0,54,20,
3388,2025-07-21T17:39:32.352711200,0,0,55,20,
3389,2025-07-21T17:39:32.667584100,0,0,55,23,
3390,2025-07-21T17:39:32.907253800,0,0,55,23,
3391,2025-07-21T17:39:33.155021,0,0,56,23,
3392,2025-07-21T17:39:33.395771200,0,0,57,23,
3393,2025-07-21T17:39:33.399770300,0,0,57,23,
3394,2025-07-21T17:39:33.637247500,0,0,57,23,
3395,2025-07-21T17:39:33.641250200,0,0,57,23,
3396,2025-07-21T17:39:33.874245500,0,0,57,23,
3397,2025-07-21T17:39:33.884120400,1,0,57,23,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3398,2025-07-21T17:39:34.026134300,0,0,59,23,
3399,2025-07-21T17:39:34.322177200,0,0,61,23,
3400,2025-07-21T17:39:34.356176900,0,0,61,23,
3401,2025-07-21T17:39:34.644429300,0,0,61,23,
3402,2025-07-21T17:39:34.880077700,0,0,62,23,
3403,2025-07-21T17:39:34.887074400,0,0,62,23,
3404,2025-07-21T17:39:35.173526700,0,0,62,23,
3405,2025-07-21T17:39:35.184529800,2,0,62,23,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3406,2025-07-21T17:39:35.427118900,0,0,62,23,
3407,2025-07-21T17:39:35.665562700,0,0,63,23,
3408,2025-07-21T17:39:35.903462800,0,0,63,23,
3409,2025-07-21T17:39:36.142724300,0,0,63,23,
3410,2025-07-21T17:39:36.380240600,0,0,63,23,
3411,2025-07-21T17:39:42.777057600,0,0,74,23,
3412,2025-07-21T17:39:48.175893900,0,0,197,30,
3413,2025-07-21T17:39:48.308890100,0,0,223,33,
3414,2025-07-21T17:39:48.415886200,0,0,246,33,
3415,2025-07-21T17:39:48.533890500,0,0,268,34,
3416,2025-07-21T17:39:48.657890300,0,0,296,34,
3417,2025-07-21T17:39:48.848886500,0,0,342,34,
3418,2025-07-21T17:39:48.967889100,1,1,367,34,
3419,2025-07-22T17:16:56.035260500,0,0,57,14,
3420,2025-07-22T17:17:08.977997100,1,1,67,20,
3421,2025-07-22T17:17:09.215151900,0,0,68,20,
3422,2025-07-22T17:17:09.452080600,0,0,68,20,
3423,2025-07-22T17:17:09.721842100,0,0,70,20,
3424,2025-07-22T17:17:09.730525800,0,0,70,20,
3425,2025-07-22T17:17:10.030934400,0,0,70,20,
3426,2025-07-22T17:17:10.322793900,0,0,71,20,
3427,2025-07-22T17:17:10.568960500,0,0,71,20,
3428,2025-07-22T17:17:10.814480900,0,0,72,20,
3429,2025-07-22T17:17:11.054047700,0,0,72,20,
3430,2025-07-22T17:17:11.350392,0,0,73,20,
3431,2025-07-22T17:17:11.418075700,0,0,52,21,
3432,2025-07-22T17:17:11.658490600,0,0,52,21,
3433,2025-07-22T17:17:11.895058200,0,0,53,21,
3434,2025-07-22T17:17:12.132557600,0,0,53,21,
3435,2025-07-22T17:17:12.432034100,0,0,54,21,
3436,2025-07-22T17:17:12.746105300,0,0,55,24,
3437,2025-07-22T17:17:12.985790400,0,0,55,24,
3438,2025-07-22T17:17:13.231728700,0,0,56,24,
3439,2025-07-22T17:17:13.473839800,0,0,56,24,
3440,2025-07-22T17:17:13.476995700,0,0,56,24,
3441,2025-07-22T17:17:13.714806,0,0,57,24,
3442,2025-07-22T17:17:13.720809400,0,0,57,24,
3443,2025-07-22T17:17:13.968895800,0,0,57,24,
3444,2025-07-22T17:17:13.978895300,1,0,57,24,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3445,2025-07-22T17:17:14.114896500,0,0,59,24,
3446,2025-07-22T17:17:14.394149300,0,0,60,24,
3447,2025-07-22T17:17:14.427150400,0,0,60,24,
3448,2025-07-22T17:17:14.724040600,0,0,61,24,
3449,2025-07-22T17:17:14.966817500,0,0,61,24,
3450,2025-07-22T17:17:14.976030300,0,0,61,24,
3451,2025-07-22T17:17:15.264130300,0,0,61,24,
3452,2025-07-22T17:17:15.274513200,2,0,62,24,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3453,2025-07-22T17:17:15.514361300,0,0,62,24,
3454,2025-07-22T17:17:15.742779500,0,0,62,24,
3455,2025-07-22T17:17:15.991082600,0,0,62,24,
3456,2025-07-22T17:17:16.235112600,0,0,63,24,
3457,2025-07-22T17:17:16.471544,0,0,63,24,
3458,2025-07-22T17:17:22.858565300,0,0,73,24,
3459,2025-07-22T17:17:28.247677800,0,0,198,30,
3460,2025-07-22T17:17:28.372682300,0,0,223,30,
3461,2025-07-22T17:17:28.492679600,0,0,242,34,
3462,2025-07-22T17:17:28.610680,0,0,267,34,
3463,2025-07-22T17:17:28.734679800,0,0,295,34,
3464,2025-07-22T17:17:28.927682600,0,0,339,35,
3465,2025-07-22T17:17:29.044682200,0,0,364,35,
3466,2025-07-22T17:29:25.112796600,163,162,161,9,
3467,2025-07-22T17:54:05.764137900,216,216,155,12,
3468,2025-07-22T18:02:36.467901800,218,218,155,11,
3469,2025-07-22T18:03:37.843263500,200,200,157,10,
3470,2025-07-23T16:31:32.673549700,197,197,159,12,
3471,2025-07-23T16:31:44.689450400,0,0,310,26,
3472,2025-07-23T16:35:15.851145100,169,168,161,6,
3473,2025-07-23T16:35:17.906659,0,0,222,12,
3474,2025-07-23T16:44:51.241544200,215,215,155,13,
3475,2025-07-23T16:44:52.776542200,0,0,190,23,
3476,2025-07-23T16:45:02.790720200,0,0,234,35,
3477,2025-07-23T16:45:23.300081800,169,169,159,5,
3478,2025-07-23T16:45:31.524686800,1,1,268,18,
3479,2025-07-23T16:45:33.727698,0,0,259,19,
3480,2025-07-23T16:45:35.139847300,1,1,261,21,
3481,2025-07-23T16:45:36.164849500,143,143,307,25,
3482,2025-07-23T16:45:36.992847200,8,8,434,25,
3483,2025-07-23T16:45:38.030346200,0,0,507,25,
3484,2025-07-23T16:45:39.295568500,120,120,314,26,
3485,2025-07-23T16:45:40.553566500,1,1,483,26,
3486,2025-07-23T16:45:41.238366600,0,0,513,26,
3487,2025-07-23T16:45:42.790715600,1,1,551,26,
3488,2025-07-23T16:45:44.857324300,110,110,332,27,
3489,2025-07-23T16:45:46.685949800,1,1,498,27,
3490,2025-07-23T16:45:47.866845100,0,0,529,27,
3491,2025-07-23T16:45:48.927479300,1,1,566,27,
3492,2025-07-23T16:45:49.796888200,108,108,332,28,
3493,2025-07-23T16:46:13.572623500,5,5,445,29,
3494,2025-07-23T16:46:16.867657,108,108,538,29,
3495,2025-07-23T16:46:21.557296600,0,0,419,30,
3496,2025-07-23T16:48:11.953525700,3,3,473,30,
3497,2025-07-23T16:48:12.873192,119,119,555,30,
3498,2025-07-23T16:48:15.558751800,1,1,474,31,
3499,2025-07-23T16:48:16.182486800,0,0,505,31,
3500,2025-07-23T16:48:46.115378200,1,1,548,31,
3501,2025-07-23T16:48:54.724801100,115,115,336,32,
3502,2025-07-23T16:49:00.560937700,0,0,512,32,
3503,2025-07-23T16:49:01.590413600,0,0,539,32,
3504,2025-07-23T16:49:03.167364700,0,0,565,32,
3505,2025-07-23T16:49:04.275525100,0,0,594,32,
3506,2025-07-23T16:49:05.458936,0,0,620,32,
3507,2025-07-23T16:49:06.292268400,0,0,286,33,
3508,2025-07-23T16:49:07.197775700,0,0,315,33,
3509,2025-07-23T16:49:07.864632300,0,0,342,33,
3510,2025-07-23T16:49:12.830409400,0,0,369,33,
3511,2025-07-23T16:49:13.684403200,0,0,396,33,
3512,2025-07-23T16:49:14.679751900,0,0,423,33,
3513,2025-07-23T16:49:15.941942200,0,0,450,33,
3514,2025-07-23T16:49:20.583410700,110,110,536,33,
3515,2025-07-23T16:49:22.544441500,0,0,456,34,
3516,2025-07-23T16:49:23.408809,0,0,483,34,
3517,2025-07-23T16:49:24.714920900,0,0,509,34,
3518,2025-07-23T16:50:57.834001100,0,0,541,34,
3519,2025-07-23T16:50:59.418819800,1,1,578,34,
3520,2025-07-23T16:51:00.902871700,109,109,355,35,
3521,2025-07-23T16:51:01.659941300,1,1,491,35,
3522,2025-07-23T16:51:02.293507100,0,0,559,35,
3523,2025-07-23T16:51:03.420668400,103,103,371,36,
3524,2025-07-23T16:51:04.469162100,1,1,527,36,
3525,2025-07-23T16:51:06.033410300,0,0,567,36,
3526,2025-07-23T16:51:08.076276,1,1,319,37,
3527,2025-07-23T16:51:09.176988700,101,101,409,37,
3528,2025-07-23T16:51:11.050016700,0,0,577,37,
3529,2025-07-23T16:51:12.372481800,115,115,379,38,
3530,2025-07-23T16:51:24.646738800,0,0,620,38,
3531,2025-07-23T16:52:39.808218700,207,206,161,6,
3532,2025-07-23T16:52:41.559221600,0,0,200,9,
3533,2025-07-23T16:55:31.230766400,203,203,155,10,
3534,2025-07-23T16:55:33.000282400,0,0,213,13,
3535,2025-07-23T16:56:04.482181200,148,148,125,16,
3536,2025-07-23T16:56:05.843213300,0,0,270,18,
3537,2025-07-23T16:56:09.678226800,165,165,327,20,
3538,2025-07-23T16:56:10.856227300,0,0,249,23,
3539,2025-07-23T16:56:24.117355500,139,139,366,23,
3540,2025-07-23T16:56:25.242351900,0,0,290,26,
3541,2025-07-23T16:56:26.618094300,123,123,375,27,
3542,2025-07-23T16:56:27.421092800,0,0,447,29,
3543,2025-07-23T16:56:28.899000300,122,122,562,30,
3544,2025-07-23T16:56:30.014997900,0,0,241,49,
3545,2025-07-23T16:56:31.295469700,143,143,313,56,
3546,2025-07-23T16:56:32.433778100,0,0,258,66,
3547,2025-07-23T16:56:34.377987300,117,117,344,66,
3548,2025-07-23T16:56:35.796919600,0,0,518,66,
3549,2025-07-23T16:56:44.503051900,107,107,144,69,
3550,2025-07-23T16:57:03.563823200,0,0,249,72,
3551,2025-07-23T16:57:11.634412200,118,118,329,72,
3552,2025-07-23T16:57:13.690902800,0,0,469,76,
3553,2025-07-23T16:57:20.098586300,116,116,549,76,
3554,2025-07-23T16:57:23.728355400,0,0,480,79,
3555,2025-07-23T16:57:26.039869800,114,114,570,79,
3556,2025-07-23T16:57:34.855067800,0,0,274,84,
3557,2025-07-23T16:59:59.189008100,116,116,363,84,
3558,2025-07-23T17:24:19.122829500,188,188,334,8,
3559,2025-07-23T17:24:22.076875700,0,0,212,24,
3560,2025-07-23T17:24:26.305529900,0,0,233,26,
3561,2025-07-23T17:26:39.365074500,240,240,157,11,
3562,2025-07-23T17:26:41.585072500,0,0,196,26,
3563,2025-07-23T17:26:44.031066500,0,0,227,30,
3564,2025-07-23T17:31:46.193208900,265,265,157,11,
3565,2025-07-23T17:31:48.580768800,0,0,189,25,
3566,2025-07-23T17:31:49.792475300,0,0,227,30,
3567,2025-07-23T17:36:39.270179600,210,210,162,6,
3568,2025-07-23T17:36:41.251022700,0,0,180,15,
3569,2025-07-23T17:36:42.257972400,0,0,225,21,
3570,2025-07-23T17:37:07.318522900,197,197,299,28,
3571,2025-07-23T17:37:46.182453500,11,11,236,41,
3572,2025-07-23T17:37:48.266137800,153,153,306,48,
3573,2025-07-23T17:38:59.376939300,1,1,249,61,
3574,2025-07-23T17:39:01.655782800,133,133,333,61,
3575,2025-07-23T17:39:03.222590700,1,1,268,64,
3576,2025-07-23T17:39:04.931162,123,123,344,65,
3577,2025-07-23T17:39:05.902487600,0,0,264,68,
3578,2025-07-23T17:39:08.571611300,0,0,296,68,
3579,2025-07-23T17:39:09.581275400,129,129,328,70,
3580,2025-07-23T17:39:11.058866100,1,1,480,71,
3581,2025-07-23T17:39:12.893128700,0,0,296,73,
3582,2025-07-23T17:39:14.506144800,123,123,388,73,
3583,2025-07-23T17:40:36.149298800,1,0,269,79,
3584,2025-07-23T17:40:36.907480700,0,0,301,79,
3585,2025-07-23T17:40:38.009909200,118,118,386,79,
3586,2025-07-23T17:42:03.347038,10,10,144,3,
3587,2025-07-23T17:42:11.535647500,11,11,168,12,
3588,2025-07-23T17:42:14.657504300,0,0,207,18,
3589,2025-07-23T17:42:15.679557500,0,0,233,21,
3590,2025-07-23T17:42:26.280954,18,18,283,26,
3591,2025-07-23T17:42:27.900073700,1,0,323,29,
3592,2025-07-23T17:42:28.321093600,4,4,316,32,
3593,2025-07-23T17:42:31.287919700,0,0,360,38,
3594,2025-07-23T17:42:31.739921900,4,4,399,41,
3595,2025-07-23T17:42:33.548017100,2,-1,264,43,
3596,2025-07-23T17:42:35.071883300,0,0,310,43,
3597,2025-07-23T17:42:35.975834700,0,0,314,43,
3598,2025-07-23T17:42:36.855053500,0,0,267,44,
3599,2025-07-23T17:42:47.579686500,1,1,335,44,
3600,2025-07-23T17:42:48.085022900,0,0,314,46,
3601,2025-07-23T17:42:50.792584100,4,4,305,47,
3602,2025-07-23T17:42:52.573103400,2,2,313,51,
3603,2025-07-23T17:42:56.147670800,0,0,328,55,
3604,2025-07-23T17:43:03.034008400,0,0,461,55,
3605,2025-07-23T17:43:05.979964500,0,0,493,55,
3606,2025-07-23T17:43:11.531065800,0,0,559,55,
3607,2025-07-23T17:43:13.590174600,0,0,609,55,
3608,2025-07-23T17:43:21.052876400,4,4,738,55,
3609,2025-07-23T17:43:24.011570,0,0,461,56,
3610,2025-07-23T17:43:24.811319400,0,0,470,56,
3611,2025-07-23T17:43:26.785639100,4,4,518,56,
3612,2025-07-23T17:43:29.396855800,0,0,573,56,
3613,2025-07-23T17:43:30.740689200,1,1,606,56,
3614,2025-07-23T17:43:39.678246300,0,0,667,56,
3615,2025-07-23T17:43:39.995863500,0,0,690,56,
3616,2025-07-23T17:47:01.179947100,13,12,143,3,
3617,2025-07-23T17:47:03.225967,1,1,122,4,
3618,2025-07-23T17:47:34.002702900,8,8,144,3,
3619,2025-07-23T17:47:35.910185100,1,1,122,4,
3620,2025-07-27T16:56:13.713308800,0,0,65,15,
3621,2025-07-27T16:56:26.605065,1,1,60,21,
3622,2025-07-27T16:56:26.852885300,0,0,61,21,
3623,2025-07-27T16:56:27.093793800,0,0,61,21,
3624,2025-07-27T16:56:27.366570700,0,0,63,21,
3625,2025-07-27T16:56:27.376632500,0,0,63,21,
3626,2025-07-27T16:56:27.680819100,0,0,64,21,
3627,2025-07-27T16:56:27.975752400,0,0,64,21,
3628,2025-07-27T16:56:28.218790300,0,0,65,21,
3629,2025-07-27T16:56:28.464024900,0,0,65,21,
3630,2025-07-27T16:56:28.700748200,0,0,65,21,
3631,2025-07-27T16:56:29.002064700,0,0,66,21,
3632,2025-07-27T16:56:29.067103100,0,0,66,21,
3633,2025-07-27T16:56:29.305704500,0,0,66,21,
3634,2025-07-27T16:56:29.551934900,0,0,66,21,
3635,2025-07-27T16:56:29.803292900,0,0,67,21,
3636,2025-07-27T16:56:30.094468,0,0,68,21,
3637,2025-07-27T16:56:30.400354800,0,0,70,21,
3638,2025-07-27T16:56:30.640026900,0,0,70,21,
3639,2025-07-27T16:56:30.887396900,0,0,71,21,
3640,2025-07-27T16:56:31.126004200,0,0,71,21,
3641,2025-07-27T16:56:31.131073900,0,0,71,21,
3642,2025-07-27T16:56:31.369254,0,0,72,21,
3643,2025-07-27T16:56:31.375250900,0,0,72,21,
3644,2025-07-27T16:56:31.611137300,0,0,72,21,
3645,2025-07-27T16:56:31.620137800,1,0,72,21,Cannot invoke "javafx.scene.layout.FlowPane.getChildren()" because "<local3>.gameFlowPane" is null
3646,2025-07-27T16:56:31.759140100,0,0,74,21,
3647,2025-07-27T16:56:32.079134900,0,0,55,22,
3648,2025-07-27T16:56:32.111138500,0,0,55,22,
